league,season,date,club_name,home_away,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,wins,draws,loses,pts
EPL,2022,2023-04-01 11:30:00,Manchester City,h,3.01243,0.318171,3.01243,0.318171,11.0,25.444444444444443,18,3,4,1,2.8769,w,1,0,0,3
EPL,2022,2023-04-08 16:30:00,Manchester City,a,3.05999,0.492801,2.29883,0.492801,8.88888888888889,54.888888888888886,11,1,4,1,2.8709999999999996,w,1,0,0,3
EPL,2022,2023-04-15 16:30:00,Manchester City,h,1.60702,1.92692,0.845854,1.92692,9.6,21.789473684210527,2,7,3,1,1.0881,w,1,0,0,3
EPL,2022,2023-04-26 19:00:00,Manchester City,h,2.01168,0.398372,2.01168,0.398372,10.464285714285714,16.842105263157894,9,6,4,1,2.5443,w,1,0,0,3
EPL,2022,2023-04-30 13:00:00,Manchester City,a,2.32338,0.431813,1.56221,0.431813,9.333333333333334,18.952380952380953,11,2,2,1,2.7486,w,1,0,0,3
EPL,2022,2023-05-03 19:00:00,Manchester City,h,2.99908,0.492075,2.99908,0.492075,6.833333333333333,32.75,15,2,3,0,2.8071,w,1,0,0,3
EPL,2022,2023-05-06 14:00:00,Manchester City,h,2.83472,0.140924,2.07355,0.140924,7.5,22.842105263157897,14,0,2,1,2.9147999999999996,w,1,0,0,3
EPL,2022,2023-05-14 13:00:00,Manchester City,a,1.04338,1.18597,1.04338,1.18597,17.153846153846153,25.4,9,1,3,0,1.1956,w,1,0,0,3
EPL,2022,2023-05-21 15:00:00,Manchester City,h,1.20557,1.15648,1.20557,1.15648,9.695652173913045,22.842105263157897,12,7,1,0,1.3873,w,1,0,0,3
EPL,2022,2023-05-24 19:00:00,Manchester City,a,1.92973,2.11486,1.92973,2.11486,13.066666666666666,11.87878787878788,9,6,1,1,1.2703,d,0,1,0,1
EPL,2022,2023-05-28 15:30:00,Manchester City,a,1.18649,1.43893,1.18649,1.43893,14.666666666666666,8.125,11,12,0,1,1.1285999999999998,l,0,0,1,0
EPL,2022,2022-08-07 13:00:00,Manchester United,h,1.42103,1.7289,1.42103,1.7289,10.090909090909092,9.961538461538462,7,5,1,2,1.112,l,0,0,1,0
EPL,2022,2022-08-13 16:30:00,Manchester United,a,0.896038,1.38785,0.896038,1.38785,6.6923076923076925,20.4,11,3,0,4,0.9319,l,0,0,1,0
EPL,2022,2022-08-22 19:00:00,Manchester United,h,2.01764,1.52301,2.01764,1.52301,17.7,6.578947368421052,8,16,2,1,1.7319,w,1,0,0,3
EPL,2022,2022-08-27 11:30:00,Manchester United,a,1.34359,1.35887,1.34359,1.35887,8.333333333333334,12.5625,11,11,1,0,1.3577,w,1,0,0,3
EPL,2022,2022-09-01 19:00:00,Manchester United,a,1.09969,0.615266,1.09969,0.615266,22.941176470588236,12.0,11,2,1,0,1.8186,w,1,0,0,3
EPL,2022,2022-09-04 15:30:00,Manchester United,h,2.02904,1.42238,2.02904,1.42238,16.066666666666666,8.444444444444445,5,16,3,1,1.8214,w,1,0,0,3
EPL,2022,2022-10-02 13:00:00,Manchester United,a,1.71335,3.01103,0.952176,3.01103,19.57894736842105,15.157894736842104,5,17,3,6,0.5653,l,0,0,1,0
EPL,2022,2022-10-09 18:00:00,Manchester United,a,1.82612,0.365844,1.82612,0.365844,8.782608695652174,19.88235294117647,8,7,2,1,2.5229,w,1,0,0,3
EPL,2022,2022-10-16 13:00:00,Manchester United,h,1.41606,0.78815,1.41606,0.78815,9.0,13.27777777777778,8,9,0,0,1.9298,d,0,1,0,1
EPL,2022,2022-10-19 19:15:00,Manchester United,h,1.70973,0.658526,1.70973,0.658526,18.41176470588235,18.357142857142858,10,7,2,0,2.1683999999999997,w,1,0,0,3
EPL,2022,2022-10-22 15:30:00,Manchester United,a,0.730935,1.20238,0.730935,0.441206,16.307692307692307,16.0,8,3,1,1,0.8199,d,0,1,0,1
EPL,2022,2022-10-30 16:15:00,Manchester United,h,1.7514,1.00033,1.7514,1.00033,13.5,16.466666666666665,6,5,1,0,1.9599,w,1,0,0,3
EPL,2022,2022-11-06 14:00:00,Manchester United,a,0.517189,0.578563,0.517189,0.578563,10.956521739130435,18.0,10,5,1,3,1.2238,l,0,0,1,0
EPL,2022,2022-11-13 16:30:00,Manchester United,a,3.37664,1.70218,3.37664,1.70218,20.416666666666668,11.857142857142858,6,6,2,1,2.4579999999999997,w,1,0,0,3
EPL,2022,2022-12-27 20:00:00,Manchester United,h,2.13668,0.477076,2.13668,0.477076,5.695652173913044,41.625,22,2,3,0,2.5566,w,1,0,0,3
EPL,2022,2022-12-31 12:30:00,Manchester United,a,2.44728,0.587672,2.44728,0.587672,8.73076923076923,11.181818181818182,13,2,1,0,2.602,w,1,0,0,3
EPL,2022,2023-01-03 20:00:00,Manchester United,h,2.97383,0.679022,2.97383,0.679022,10.761904761904765,24.071428571428573,13,2,3,0,2.7469,w,1,0,0,3
EPL,2022,2023-01-14 12:30:00,Manchester United,h,1.98228,0.73695,1.98228,0.73695,28.8125,16.545454545454547,9,10,2,1,2.3972999999999995,w,1,0,0,3
EPL,2022,2023-01-18 15:30:00,Manchester United,a,1.39437,0.413339,1.39437,0.413339,7.958333333333333,13.06896551724138,12,3,1,1,2.2132,d,0,1,0,1
EPL,2022,2023-01-22 16:30:00,Manchester United,a,0.272246,2.90273,0.272246,2.90273,13.77777777777778,11.833333333333334,1,15,2,3,0.0829,l,0,0,1,0
EPL,2022,2023-02-04 15:00:00,Manchester United,h,2.07035,1.3798,1.30918,1.3798,13.823529411764708,16.466666666666665,11,4,2,1,1.9072,w,1,0,0,3
EPL,2022,2023-02-08 19:00:00,Manchester United,h,2.00007,0.554798,2.00007,0.554798,5.65,12.22222222222222,11,4,2,2,2.4416,d,0,1,0,1
EPL,2022,2023-02-12 14:00:00,Manchester United,a,1.30375,1.89163,1.30375,1.89163,5.75,11.266666666666667,5,5,2,0,0.9276,w,1,0,0,3
EPL,2022,2023-02-19 14:00:00,Manchester United,h,4.24663,1.39678,4.24663,1.39678,10.545454545454543,11.586206896551724,12,7,3,0,2.7448,w,1,0,0,3
EPL,2022,2023-03-05 16:30:00,Manchester United,a,0.837542,3.44269,0.837542,3.44269,13.210526315789474,5.956521739130435,3,14,0,7,0.1561,l,0,0,1,0
EPL,2022,2023-03-12 14:00:00,Manchester United,h,0.910911,1.18053,0.910911,1.18053,9.153846153846152,8.92,8,4,0,0,1.1277,d,0,1,0,1
EPL,2022,2023-04-02 15:30:00,Manchester United,a,0.334127,3.33162,0.334127,3.33162,6.230769230769231,7.323529411764706,5,11,0,2,0.0499,l,0,0,1,0
EPL,2022,2023-04-05 19:00:00,Manchester United,h,1.1445,0.64499,1.1445,0.64499,9.473684210526317,17.705882352941178,12,2,1,0,1.7546,w,1,0,0,3
EPL,2022,2023-04-08 11:30:00,Manchester United,h,4.38578,0.949183,4.38578,0.949183,10.642857142857142,12.214285714285714,18,4,2,0,2.8542,w,1,0,0,3
EPL,2022,2023-04-16 15:30:00,Manchester United,a,3.33747,1.05289,3.33747,1.05289,6.888888888888889,16.529411764705884,17,5,2,0,2.6994,w,1,0,0,3
EPL,2022,2023-04-27 19:15:00,Manchester United,a,1.96508,2.37239,1.96508,2.37239,12.470588235294118,15.285714285714286,12,2,2,2,1.1016,d,0,1,0,1
EPL,2022,2023-04-30 13:00:00,Manchester United,h,1.3056,0.434738,1.3056,0.434738,9.56,23.642857142857142,12,4,1,0,2.1153,w,1,0,0,3
EPL,2022,2023-05-04 19:00:00,Manchester United,a,1.32105,2.09953,1.32105,1.33836,17.095238095238095,6.642857142857143,9,6,0,1,0.8245,l,0,0,1,0
EPL,2022,2023-05-07 18:00:00,Manchester United,a,1.1942,1.76618,1.1942,1.76618,7.739130434782608,28.846153846153847,15,4,0,1,0.9068,l,0,0,1,0
EPL,2022,2023-05-13 14:00:00,Manchester United,h,3.10118,0.268789,3.10118,0.268789,8.580645161290322,13.5,13,4,2,0,2.8855999999999997,w,1,0,0,3
EPL,2022,2023-05-20 14:00:00,Manchester United,a,1.71783,0.815723,1.71783,0.815723,13.227272727272728,20.0,12,8,1,0,2.0648,w,1,0,0,3
EPL,2022,2023-05-25 19:00:00,Manchester United,h,4.92231,1.68364,4.16115,1.68364,14.538461538461538,11.7,18,11,4,1,2.8789,w,1,0,0,3
EPL,2022,2023-05-28 15:30:00,Manchester United,h,2.74766,1.88167,2.74766,1.1205,7.67741935483871,16.875,14,8,2,1,1.9385,w,1,0,0,3
EPL,2022,2022-08-07 13:00:00,Brighton,a,1.7289,1.42103,1.7289,1.42103,9.961538461538462,10.090909090909092,5,7,2,1,1.6190000000000002,w,1,0,0,3
EPL,2022,2022-08-13 14:00:00,Brighton,h,1.60835,0.183952,1.60835,0.183952,6.291666666666667,9.294117647058824,15,2,0,0,2.5527,d,0,1,0,1
EPL,2022,2022-08-21 13:00:00,Brighton,a,1.82645,0.768634,1.06528,0.768634,18.857142857142858,26.1,2,6,2,0,2.2613,w,1,0,0,3
EPL,2022,2022-08-27 14:00:00,Brighton,h,1.60986,1.14874,1.60986,1.14874,12.35,5.5,6,5,1,0,1.7092,w,1,0,0,3
EPL,2022,2022-08-30 18:30:00,Brighton,a,1.75359,1.07093,0.992416,1.07093,6.6,14.090909090909092,4,7,1,2,1.9696,l,0,0,1,0
EPL,2022,2022-09-04 13:00:00,Brighton,h,2.73166,1.06549,1.97049,1.06549,11.84,45.0,10,4,5,2,2.4690000000000003,w,1,0,0,3
EPL,2022,2022-10-01 14:00:00,Brighton,a,2.36567,2.1515,2.36567,2.1515,17.333333333333332,12.95,7,13,3,3,1.5401,d,0,1,0,1
EPL,2022,2022-10-08 16:30:00,Brighton,h,0.899735,0.771641,0.899735,0.771641,14.333333333333334,14.166666666666666,15,6,0,1,1.4115000000000002,l,0,0,1,0
EPL,2022,2022-10-14 19:00:00,Brighton,a,2.15668,1.90636,2.15668,1.1452,3.96,13.0,14,8,0,2,1.536,l,0,0,1,0
EPL,2022,2022-10-18 18:30:00,Brighton,h,2.10188,0.195003,2.10188,0.195003,7.764705882352941,20.0,15,1,0,0,2.7455,d,0,1,0,1
EPL,2022,2022-10-22 14:00:00,Brighton,a,0.52863,1.86239,0.52863,1.10122,13.588235294117649,12.0,5,14,1,3,0.3611999999999999,l,0,0,1,0
EPL,2022,2022-10-29 14:00:00,Brighton,h,2.881,1.07554,2.881,1.07554,22.692307692307693,12.5,5,8,4,1,2.5709,w,1,0,0,3
EPL,2022,2022-11-05 15:00:00,Brighton,a,1.87375,1.29252,1.87375,0.53135,8.928571428571429,21.944444444444443,18,2,3,2,1.8117,w,1,0,0,3
EPL,2022,2022-11-13 14:00:00,Brighton,h,0.829107,1.15437,0.829107,0.393198,4.96875,16.38888888888889,7,6,1,2,0.965,l,0,0,1,0
EPL,2022,2022-12-26 15:00:00,Brighton,a,1.00714,1.70709,1.00714,0.857921,11.0625,20.227272727272727,10,5,3,1,0.7412000000000001,w,1,0,0,3
EPL,2022,2022-12-31 17:30:00,Brighton,h,1.15663,3.22106,1.15663,3.22106,8.125,15.5,9,8,2,4,0.2419,l,0,0,1,0
EPL,2022,2023-01-03 19:45:00,Brighton,a,2.50731,1.16896,2.50731,0.407788,21.2,22.333333333333332,4,4,4,1,2.3118,w,1,0,0,3
EPL,2022,2023-01-14 15:00:00,Brighton,h,2.40062,1.28853,2.40062,1.28853,13.0,15.48148148148148,13,5,3,0,2.1797,w,1,0,0,3
EPL,2022,2023-01-21 15:00:00,Brighton,a,1.94491,1.35941,1.94491,1.35941,9.80952380952381,32.81818181818182,12,2,2,2,1.83,d,0,1,0,1
EPL,2022,2023-02-04 15:00:00,Brighton,h,2.55696,0.908298,2.55696,0.908298,6.947368421052632,23.266666666666666,15,2,1,0,2.5243,w,1,0,0,3
EPL,2022,2023-02-11 15:00:00,Brighton,a,2.64981,0.928279,2.64981,0.928279,3.6333333333333337,21.61904761904762,8,2,1,1,2.5086,d,0,1,0,1
EPL,2022,2023-02-18 15:00:00,Brighton,h,2.71375,0.224214,2.71375,0.224214,6.2,22.058823529411764,10,0,0,1,2.8478000000000003,l,0,0,1,0
EPL,2022,2023-03-04 15:00:00,Brighton,h,3.49993,0.250045,2.73876,0.250045,10.473684210526317,19.363636363636363,9,3,4,0,2.9741,w,1,0,0,3
EPL,2022,2023-03-11 15:00:00,Brighton,a,1.51388,0.596738,1.51388,0.596738,7.88,11.689655172413794,10,9,2,2,2.1487000000000003,d,0,1,0,1
EPL,2022,2023-03-15 19:30:00,Brighton,h,0.588727,1.21452,0.588727,1.21452,8.481481481481481,10.5,5,7,1,0,0.7793999999999999,w,1,0,0,3
EPL,2022,2023-04-01 14:00:00,Brighton,h,3.8195,1.2788,3.05833,1.2788,6.3125,11.956521739130435,11,4,3,3,2.7147,d,0,1,0,1
EPL,2022,2023-04-04 18:45:00,Brighton,a,2.63392,1.15322,2.63392,1.15322,11.0,11.5,13,7,2,0,2.3928,w,1,0,0,3
EPL,2022,2023-04-08 14:00:00,Brighton,a,1.47549,0.594139,1.47549,0.594139,6.392857142857143,13.571428571428571,10,7,1,2,2.1066,l,0,0,1,0
EPL,2022,2023-04-15 14:00:00,Brighton,a,2.52107,0.46331,2.52107,0.46331,10.375,15.55,11,6,2,1,2.6734,w,1,0,0,3
EPL,2022,2023-04-26 18:30:00,Brighton,a,2.33064,2.43846,2.33064,0.916127,4.52,20.35,15,6,1,3,1.2946,l,0,0,1,0
EPL,2022,2023-04-29 14:00:00,Brighton,h,3.60471,0.603985,3.60471,0.603985,7.133333333333334,15.285714285714286,12,3,6,0,2.8604000000000003,w,1,0,0,3
EPL,2022,2023-05-04 19:00:00,Brighton,h,2.09953,1.32105,1.33836,1.32105,6.642857142857143,17.095238095238095,6,9,1,0,1.9441,w,1,0,0,3
EPL,2022,2023-05-08 16:30:00,Brighton,h,3.23717,2.94223,3.23717,2.94223,3.0588235294117645,17.05,16,10,1,5,1.5493,l,0,0,1,0
EPL,2022,2023-05-14 15:30:00,Brighton,a,2.21276,0.958651,2.21276,0.958651,9.55,10.484848484848484,2,8,3,0,2.2904,w,1,0,0,3
EPL,2022,2023-05-18 18:30:00,Brighton,a,0.593493,4.11359,0.593493,4.11359,7.0,9.27027027027027,2,15,1,4,0.0424,l,0,0,1,0
EPL,2022,2023-05-21 13:00:00,Brighton,h,2.41418,0.863659,2.41418,0.863659,10.857142857142858,19.11111111111111,22,2,3,1,2.3956999999999997,w,1,0,0,3
EPL,2022,2023-05-24 19:00:00,Brighton,h,2.11486,1.92973,2.11486,1.92973,11.87878787878788,13.066666666666666,6,9,1,1,1.4881,d,0,1,0,1
EPL,2022,2023-05-28 15:30:00,Brighton,a,1.23117,2.55845,1.23117,2.55845,5.909090909090909,8.32258064516129,3,9,1,2,0.4947,l,0,0,1,0
EPL,2022,2022-08-06 11:30:00,Fulham,h,1.26822,2.34111,0.507047,2.34111,18.473684210526315,6.333333333333333,4,11,2,2,0.5808,d,0,1,0,1
EPL,2022,2022-08-13 14:00:00,Fulham,a,1.08813,0.975375,0.326966,0.975375,14.714285714285714,11.733333333333333,2,1,0,0,1.4798000000000002,d,0,1,0,1
EPL,2022,2022-08-20 14:00:00,Fulham,h,2.89934,1.59352,2.89934,1.59352,9.625,11.153846153846152,7,8,3,2,2.2969,w,1,0,0,3
EPL,2022,2022-08-27 16:30:00,Fulham,a,0.926007,2.47427,0.926007,2.47427,14.863636363636363,5.421052631578948,1,17,1,2,0.3972,l,0,0,1,0
EPL,2022,2022-08-30 18:30:00,Fulham,h,1.07093,1.75359,1.07093,0.992416,14.090909090909092,6.6,7,4,2,1,0.7675,w,1,0,0,3
EPL,2022,2022-09-03 14:00:00,Fulham,a,0.381556,2.67823,0.381556,2.67823,16.22222222222222,12.052631578947368,1,16,1,2,0.1251,l,0,0,1,0
EPL,2022,2022-09-16 19:00:00,Fulham,a,1.3496,1.41541,1.3496,1.41541,12.11111111111111,16.105263157894736,2,2,3,2,1.3054,w,1,0,0,3
EPL,2022,2022-10-01 14:00:00,Fulham,h,0.683701,4.67198,0.683701,4.67198,32.18181818181818,8.166666666666666,5,17,1,4,0.0083,l,0,0,1,0
EPL,2022,2022-10-09 13:00:00,Fulham,a,0.549848,3.43676,0.549848,2.67559,17.933333333333334,30.77777777777778,5,7,1,3,0.0618,l,0,0,1,0
EPL,2022,2022-10-15 14:00:00,Fulham,h,1.61738,1.62829,0.856206,1.62829,8.25,14.95,8,4,2,2,1.3505,d,0,1,0,1
EPL,2022,2022-10-20 18:30:00,Fulham,h,2.892,0.711487,2.13083,0.711487,11.266666666666667,18.6,8,2,3,0,2.7297,w,1,0,0,3
EPL,2022,2022-10-23 13:00:00,Fulham,a,2.47512,1.96384,2.47512,1.96384,14.68421052631579,6.033333333333333,3,8,3,2,1.7397,w,1,0,0,3
EPL,2022,2022-10-29 16:30:00,Fulham,h,1.76438,1.19166,1.76438,1.19166,11.15,22.636363636363637,11,2,0,0,1.7925,d,0,1,0,1
EPL,2022,2022-11-05 15:00:00,Fulham,a,0.843884,2.39332,0.0827148,1.63215,35.46153846153846,12.0625,1,11,1,2,0.2887,l,0,0,1,0
EPL,2022,2022-11-13 16:30:00,Fulham,h,1.70218,3.37664,1.70218,3.37664,11.857142857142858,20.416666666666668,6,6,1,2,0.4,l,0,0,1,0
EPL,2022,2022-12-26 15:00:00,Fulham,a,2.69927,0.421754,2.69927,0.421754,8.678571428571429,18.11111111111111,13,2,3,0,2.7766,w,1,0,0,3
EPL,2022,2022-12-31 15:00:00,Fulham,h,1.49305,0.698711,0.731881,0.698711,7.523809523809524,13.590909090909092,6,2,2,1,2.1262,w,1,0,0,3
EPL,2022,2023-01-03 19:45:00,Fulham,a,1.33493,1.45221,1.33493,1.45221,15.227272727272728,6.25,4,6,1,0,1.2708,w,1,0,0,3
EPL,2022,2023-01-12 19:00:00,Fulham,h,0.711266,2.39911,0.711266,2.39911,14.590909090909092,8.73076923076923,2,7,2,1,0.2999,w,1,0,0,3
EPL,2022,2023-01-15 14:00:00,Fulham,a,0.989872,1.96256,0.228703,1.96256,14.733333333333333,6.166666666666667,3,13,0,1,0.6275,l,0,0,1,0
EPL,2022,2023-01-23 20:00:00,Fulham,h,1.09339,0.993805,1.09339,0.993805,9.275862068965518,12.952380952380953,7,7,0,1,1.4263,l,0,0,1,0
EPL,2022,2023-02-03 20:00:00,Fulham,a,0.493341,1.41471,0.493341,1.41471,19.727272727272727,4.2727272727272725,5,5,0,0,0.5918,d,0,1,0,1
EPL,2022,2023-02-11 15:00:00,Fulham,h,1.69704,0.686824,1.69704,0.686824,11.217391304347826,11.45,6,6,2,0,2.1977,w,1,0,0,3
EPL,2022,2023-02-18 15:00:00,Fulham,a,0.224214,2.71375,0.224214,2.71375,22.058823529411764,6.2,0,10,1,0,0.0896,w,1,0,0,3
EPL,2022,2023-02-24 20:00:00,Fulham,h,0.913133,0.997097,0.913133,0.997097,9.48148148148148,8.655172413793103,6,6,1,1,1.2562,d,0,1,0,1
EPL,2022,2023-03-06 20:00:00,Fulham,a,1.67531,2.44358,1.67531,1.68241,4.521739130434782,6.2105263157894735,3,7,2,3,0.8180000000000001,l,0,0,1,0
EPL,2022,2023-03-12 14:00:00,Fulham,h,0.61832,2.64355,0.61832,2.64355,17.05,11.043478260869565,5,20,0,3,0.2017,l,0,0,1,0
EPL,2022,2023-04-01 14:00:00,Fulham,a,0.601049,3.14054,0.601049,3.14054,7.038461538461538,12.041666666666666,6,10,1,2,0.0732,l,0,0,1,0
EPL,2022,2023-04-08 14:00:00,Fulham,h,0.456524,1.23261,0.456524,1.23261,4.277777777777778,16.57894736842105,9,4,0,1,0.6348,l,0,0,1,0
EPL,2022,2023-04-15 14:00:00,Fulham,a,1.92209,2.24262,1.92209,2.24262,13.466666666666669,13.5625,8,5,3,1,1.141,w,1,0,0,3
EPL,2022,2023-04-22 11:30:00,Fulham,h,1.43763,1.07482,1.43763,1.07482,12.176470588235292,6.3125,1,4,2,1,1.6787,w,1,0,0,3
EPL,2022,2023-04-25 18:45:00,Fulham,a,0.079864,0.839159,0.079864,0.839159,8.125,15.3125,1,7,0,1,0.5112,l,0,0,1,0
EPL,2022,2023-04-30 13:00:00,Fulham,h,0.431813,2.32338,0.431813,1.56221,18.952380952380953,9.333333333333334,2,11,1,2,0.1533,l,0,0,1,0
EPL,2022,2023-05-03 19:00:00,Fulham,a,0.740125,1.67372,0.740125,0.912551,28.416666666666668,9.964285714285714,4,10,0,1,0.5823999999999999,l,0,0,1,0
EPL,2022,2023-05-08 14:00:00,Fulham,h,1.75276,2.92566,1.75276,1.31616,7.296296296296297,10.642857142857142,10,4,5,3,0.616,w,1,0,0,3
EPL,2022,2023-05-13 14:00:00,Fulham,a,1.27085,0.149649,1.27085,0.149649,7.869565217391305,12.77777777777778,11,0,2,0,2.4343,w,1,0,0,3
EPL,2022,2023-05-20 14:00:00,Fulham,h,1.95519,1.70785,1.19402,1.70785,9.136363636363637,11.933333333333334,12,10,2,2,1.5603,d,0,1,0,1
EPL,2022,2023-05-28 15:30:00,Fulham,a,1.88167,2.74766,1.1205,2.74766,16.875,7.67741935483871,8,14,1,2,0.8456,l,0,0,1,0
EPL,2022,2022-08-06 14:00:00,Wolverhampton Wanderers,a,1.10119,0.88917,1.10119,0.88917,10.647058823529411,9.285714285714286,9,5,1,2,1.5274,l,0,0,1,0
EPL,2022,2022-08-13 14:00:00,Wolverhampton Wanderers,h,0.975375,1.08813,0.975375,0.326966,11.733333333333333,14.714285714285714,1,2,0,0,1.1558,d,0,1,0,1
EPL,2022,2022-08-20 11:30:00,Wolverhampton Wanderers,a,0.686123,1.46608,0.686123,1.46608,20.642857142857142,11.6,6,8,0,1,0.708,l,0,0,1,0
EPL,2022,2022-08-28 13:00:00,Wolverhampton Wanderers,h,1.13248,1.93362,1.13248,1.93362,18.923076923076923,9.461538461538462,3,13,1,1,0.8057000000000001,d,0,1,0,1
EPL,2022,2022-08-31 18:30:00,Wolverhampton Wanderers,a,1.53246,0.362035,1.53246,0.362035,6.833333333333333,17.61111111111111,14,7,0,0,2.3577000000000004,d,0,1,0,1
EPL,2022,2022-09-03 14:00:00,Wolverhampton Wanderers,h,1.10039,1.20838,1.10039,1.20838,9.36842105263158,7.517241379310345,8,12,1,0,1.2716,w,1,0,0,3
EPL,2022,2022-09-17 11:30:00,Wolverhampton Wanderers,h,0.310995,1.4242,0.310995,1.4242,18.217391304347824,14.333333333333334,4,8,0,3,0.4089,l,0,0,1,0
EPL,2022,2022-10-01 16:30:00,Wolverhampton Wanderers,a,0.575988,1.03934,0.575988,1.03934,20.2,21.384615384615383,10,4,0,2,0.9389,l,0,0,1,0
EPL,2022,2022-10-08 14:00:00,Wolverhampton Wanderers,a,0.748449,2.43092,0.748449,2.43092,39.125,11.291666666666666,4,11,0,3,0.3646999999999999,l,0,0,1,0
EPL,2022,2022-10-15 14:00:00,Wolverhampton Wanderers,h,1.22368,1.24761,0.462512,0.486443,10.5,9.6,5,3,1,0,1.2896999999999998,w,1,0,0,3
EPL,2022,2022-10-18 19:15:00,Wolverhampton Wanderers,a,0.857837,1.25617,0.857837,1.25617,8.366666666666667,7.727272727272728,8,8,1,2,1.0139,l,0,0,1,0
EPL,2022,2022-10-23 13:00:00,Wolverhampton Wanderers,h,1.61785,0.989075,1.61785,0.989075,24.714285714285715,19.529411764705884,11,5,0,4,1.8126,l,0,0,1,0
EPL,2022,2022-10-29 14:00:00,Wolverhampton Wanderers,a,0.557605,1.29257,0.557605,1.29257,12.72222222222222,5.84,2,6,1,1,0.6939,d,0,1,0,1
EPL,2022,2022-11-05 15:00:00,Wolverhampton Wanderers,h,1.29252,1.87375,0.53135,1.87375,21.944444444444443,8.928571428571429,2,18,2,3,0.9174,l,0,0,1,0
EPL,2022,2022-11-12 19:45:00,Wolverhampton Wanderers,h,0.512339,2.27996,0.512339,2.27996,18.11764705882353,13.142857142857142,4,4,0,2,0.2254,l,0,0,1,0
EPL,2022,2022-12-26 15:00:00,Wolverhampton Wanderers,a,1.22076,1.22653,1.22076,1.22653,9.4,8.590909090909092,6,4,2,1,1.3537,w,1,0,0,3
EPL,2022,2022-12-31 12:30:00,Wolverhampton Wanderers,h,0.587672,2.44728,0.587672,2.44728,11.181818181818182,8.73076923076923,2,13,0,1,0.2722,l,0,0,1,0
EPL,2022,2023-01-04 20:00:00,Wolverhampton Wanderers,a,0.832522,1.03226,0.832522,1.03226,13.7,18.692307692307693,2,4,1,1,1.1548999999999998,d,0,1,0,1
EPL,2022,2023-01-14 15:00:00,Wolverhampton Wanderers,h,0.806232,0.735105,0.806232,0.735105,15.307692307692308,14.80952380952381,5,7,1,0,1.4042,w,1,0,0,3
EPL,2022,2023-01-22 14:00:00,Wolverhampton Wanderers,a,0.469277,3.32757,0.469277,2.5664,19.0,20.066666666666663,4,9,0,3,0.0675,l,0,0,1,0
EPL,2022,2023-02-04 15:00:00,Wolverhampton Wanderers,h,2.63328,1.30193,2.63328,1.30193,27.818181818181817,11.7,5,14,3,0,2.291,w,1,0,0,3
EPL,2022,2023-02-11 15:00:00,Wolverhampton Wanderers,a,0.615651,1.30203,0.615651,1.30203,5.947368421052632,8.470588235294118,2,7,2,1,0.7284,w,1,0,0,3
EPL,2022,2023-02-18 15:00:00,Wolverhampton Wanderers,h,0.911415,1.15274,0.911415,1.15274,6.6,21.235294117647054,11,4,0,1,0.9955,l,0,0,1,0
EPL,2022,2023-02-24 20:00:00,Wolverhampton Wanderers,a,0.997097,0.913133,0.997097,0.913133,8.655172413793103,9.48148148148148,6,6,1,1,1.4116000000000002,d,0,1,0,1
EPL,2022,2023-03-01 20:00:00,Wolverhampton Wanderers,a,0.78681,2.70191,0.78681,2.70191,8.461538461538462,7.628571428571429,4,11,0,2,0.2418,l,0,0,1,0
EPL,2022,2023-03-04 15:00:00,Wolverhampton Wanderers,h,0.562477,1.25588,0.562477,1.25588,19.357142857142858,10.521739130434783,3,7,1,0,0.7682,w,1,0,0,3
EPL,2022,2023-03-12 16:30:00,Wolverhampton Wanderers,a,0.709895,2.45527,0.709895,2.45527,13.090909090909092,10.652173913043478,3,12,1,2,0.3304,l,0,0,1,0
EPL,2022,2023-03-18 15:00:00,Wolverhampton Wanderers,h,2.76358,1.6549,2.76358,1.6549,4.466666666666667,18.5,11,3,2,4,2.092,l,0,0,1,0
EPL,2022,2023-04-01 14:00:00,Wolverhampton Wanderers,a,0.383739,1.11441,0.383739,1.11441,5.5,16.307692307692307,5,5,1,1,0.6775,d,0,1,0,1
EPL,2022,2023-04-08 14:00:00,Wolverhampton Wanderers,h,0.601153,0.815308,0.601153,0.815308,10.035714285714286,10.176470588235292,3,14,1,0,1.1256,w,1,0,0,3
EPL,2022,2023-04-15 14:00:00,Wolverhampton Wanderers,h,0.93912,1.5133,0.93912,1.5133,14.0,12.952380952380953,3,4,2,0,0.8375999999999999,w,1,0,0,3
EPL,2022,2023-04-22 14:00:00,Wolverhampton Wanderers,a,0.59626,2.66929,0.59626,1.90812,6.482758620689655,14.157894736842104,5,5,1,2,0.1747,l,0,0,1,0
EPL,2022,2023-04-25 18:30:00,Wolverhampton Wanderers,h,1.12829,0.580294,0.367118,0.580294,9.5,8.75,3,5,2,0,1.9463,w,1,0,0,3
EPL,2022,2023-04-29 14:00:00,Wolverhampton Wanderers,a,0.603985,3.60471,0.603985,3.60471,15.285714285714286,7.133333333333334,3,12,0,6,0.0935,l,0,0,1,0
EPL,2022,2023-05-06 14:00:00,Wolverhampton Wanderers,h,0.80605,1.50158,0.80605,1.50158,8.357142857142858,7.142857142857143,2,7,1,0,0.8073,w,1,0,0,3
